Tuple	Confidence	Ground	NumTrue	NumFalse	Fraction	InversionCount	YetToConvergeFraction	Time(s)
ptsVH(33060,3051)	0.896156	TrueGround	88	0	1.0	96809184	0.0	2476.2328276634216
ptsVH(33061,3051)	0.938277	TrueGround	89	0	1.0	95955755	0.0	2111.842883825302
ptsVH(33062,3051)	0.938277	TrueGround	90	0	1.0	95871796	0.0	2291.775480747223
ptsVH(33067,3052)	0.896156	TrueGround	91	0	1.0	96703125	0.0	2055.9327659606934
ptsVH(33068,3052)	0.938277	TrueGround	92	0	1.0	96743119	0.0	2585.1493134498596
ptsVH(33069,3052)	0.938277	TrueGround	93	0	1.0	95661866	0.0	2276.206834077835
ptsVH(37123,3051)	0.804438	TrueGround	94	0	1.0	94758981	0.0	2401.7892043590546
ptsVH(37123,3052)	0.840809	TrueGround	95	0	1.0	96125617	0.0	2160.4791810512543
ptsVH(37135,3051)	0.838258	TrueGround	96	0	1.0	96031520	0.0	2188.7421572208405
ptsVH(37135,3052)	0.868269	TrueGround	97	0	1.0	96529115	0.0	2344.87234210968
ptsVH(37136,3051)	0.838258	TrueGround	98	0	1.0	95791072	0.0	2105.035460948944
ptsVH(37136,3052)	0.868269	TrueGround	99	0	1.0	95776411	0.0	2330.7640001773834
ptsVH(37138,3051)	0.838258	TrueGround	100	0	1.0	96949220	0.0	2212.4670684337616
ptsVH(37138,3052)	0.868269	TrueGround	101	0	1.0	96359967	0.0	2454.481667280197
ptsVH(37139,3051)	0.838258	TrueGround	102	0	1.0	95598492	0.0	2221.222718000412
ptsVH(37139,3052)	0.868269	TrueGround	103	0	1.0	96632465	0.0	2280.7637963294983
ptsVH(37140,3051)	0.838258	TrueGround	104	0	1.0	96128855	0.0	2278.1176574230194
ptsVH(37140,3052)	0.868269	TrueGround	105	0	1.0	96353005	0.0	2357.730757713318
ptsVH(37141,3051)	0.838258	TrueGround	106	0	1.0	96412451	0.0	2415.2010662555695
ptsVH(37141,3052)	0.868269	TrueGround	107	0	1.0	95586400	0.0	2101.9695410728455
ptsVH(37143,3051)	0.838258	TrueGround	108	0	1.0	96357972	0.0	2299.7377293109894
ptsVH(37143,3052)	0.868269	TrueGround	109	0	1.0	96726189	0.0	2355.670164823532
ptsVH(37145,3051)	0.838258	TrueGround	110	0	1.0	96376266	0.0	2417.6666765213013
ptsVH(37145,3052)	0.868269	TrueGround	111	0	1.0	96005886	0.0	2298.315042734146
ptsVH(33108,1)	0.742479	TrueGround	112	0	1.0	96213727	0.0	2042.1147918701172
ptsVH(33109,3041)	0.922291	TrueGround	113	0	1.0	95940402	0.0	2219.28462600708
ptsVH(33112,1)	0.742479	TrueGround	114	0	1.0	95619783	0.0	2006.4480426311493
ptsVH(33113,3046)	0.922291	TrueGround	115	0	1.0	96121397	0.0	2300.1531801223755
ptsVH(33049,3046)	0.926946	TrueGround	116	0	1.0	95860490	0.0	2180.6505904197693
ptsVH(33050,3046)	0.938277	TrueGround	117	0	1.0	95352995	0.0	2122.6784381866455
ptsVH(37201,3046)	0.899506	TrueGround	118	0	1.0	96240438	0.0	2300.110253572464
ptsVH(37304,3046)	0.912619	TrueGround	119	0	1.0	96444257	0.0	2469.436940431595
ptsVH(37130,3051)	0.900111	TrueGround	120	0	1.0	96703516	0.0	2257.709267616272
ptsVH(37130,3052)	0.9217	TrueGround	121	0	1.0	96950789	0.0	2431.363406896591
ptsVH(37305,3051)	0.87861	TrueGround	122	0	1.0	96165911	0.0	2426.8412866592407
ptsVH(37305,3052)	0.893794	TrueGround	123	0	1.0	95792702	0.0	2313.3321697711945
